date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:58:36	1699/1699	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Nov%202022%2023:58:35%20GMT	http://polygons.space/robots.txt		(from )
18:58:37	77738/77738	---M-Z	200	added ('OK')	text/html	etag:%221e8005b-12faa-5cab339447eee-gzip%22	http://polygons.space/neptune/source/templates/admin1/	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/index.html	(from )
18:58:37	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Nov%202022%2023:58:37%20GMT	https://fonts.gstatic.com/	/Users/dp/websites/Neptune/fonts.gstatic.com/index.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:38	1021/1021	---MC-	200	added ('OK')	text/css	date:Fri,%2025%20Nov%202022%2023:58:37%20GMT	https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500;600;700&display=swap	/Users/dp/websites/Neptune/fonts.googleapis.com/css2496c.css	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:39	1596/1596	---MC-	200	added ('OK')	text/css	date:Fri,%2025%20Nov%202022%2023:58:38%20GMT	https://fonts.googleapis.com/css2?family=Montserrat:wght@100;300;400;500;600;700;800&display=swap	/Users/dp/websites/Neptune/fonts.googleapis.com/css2ae21.css	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:40	2588/2588	---MC-	200	added ('OK')	text/css	date:Fri,%2025%20Nov%202022%2023:58:39%20GMT	https://fonts.googleapis.com/css?family=Material+Icons|Material+Icons+Outlined|Material+Icons+Two+Tone|Material+Icons+Round|Material+Icons+Sharp	/Users/dp/websites/Neptune/fonts.googleapis.com/cssc484.css	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:40	154875/154875	---M-Z	200	added ('OK')	text/css	etag:%221e801e4-25cfb-5cab341349647-gzip%22	http://polygons.space/neptune/source/assets/plugins/bootstrap/css/bootstrap.min.css	/Users/dp/websites/Neptune/polygons.space/neptune/source/assets/plugins/bootstrap/css/bootstrap.min.css	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:41	2598/2598	---M-Z	200	added ('OK')	text/css	etag:%221e801ba-a26-5cab3407e2e92-gzip%22	http://polygons.space/neptune/source/assets/plugins/perfectscroll/perfect-scrollbar.css	/Users/dp/websites/Neptune/polygons.space/neptune/source/assets/plugins/perfectscroll/perfect-scrollbar.css	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:42	306/306	---M-Z	200	added ('OK')	text/css	etag:%221e80194-132-5cab33fbb2c45-gzip%22	http://polygons.space/neptune/source/assets/plugins/pace/pace.css	/Users/dp/websites/Neptune/polygons.space/neptune/source/assets/plugins/pace/pace.css	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:43	127126/127126	---M-Z	200	added ('OK')	text/css	etag:%221e80115-1f096-5cab33bfa78b0-gzip%22	http://polygons.space/neptune/source/assets/css/main.min.css	/Users/dp/websites/Neptune/polygons.space/neptune/source/assets/css/main.min.css	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:44	31/31	---M--	200	added ('OK')	text/css	etag:%221e80118-1f-5cab33bffeb3b%22	http://polygons.space/neptune/source/assets/css/custom.css	/Users/dp/websites/Neptune/polygons.space/neptune/source/assets/css/custom.css	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:45	7943/7943	---M--	200	added ('OK')	image/png	etag:%221e8011d-1f07-5cab33c15ff9f%22	http://polygons.space/neptune/source/assets/images/neptune.png	/Users/dp/websites/Neptune/polygons.space/neptune/source/assets/images/neptune.png	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:46	77738/77738	---M-Z	200	added ('OK')	text/html	etag:%221e8005b-12faa-5cab339447eee-gzip%22	http://polygons.space/neptune/source/templates/admin1/index.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/index-2.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:49	55504/55504	---M-Z	200	added ('OK')	text/html	etag:%221e80090-d8d0-5cab33a0a676c-gzip%22	http://polygons.space/neptune/source/templates/admin1/mailbox.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/mailbox.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:50	65875/65875	---M-Z	200	added ('OK')	text/html	etag:%221e8008e-10153-5cab33a021680-gzip%22	http://polygons.space/neptune/source/templates/admin1/file-manager.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/file-manager.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:51	30893/30893	---M-Z	200	added ('OK')	text/html	etag:%221e8005c-78ad-5cab33948a189-gzip%22	http://polygons.space/neptune/source/templates/admin1/calendar.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/calendar.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:52	46382/46382	---M-Z	200	added ('OK')	text/html	etag:%221e8008d-b52e-5cab339ff3436-gzip%22	http://polygons.space/neptune/source/templates/admin1/todo.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/todo.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:53	36366/36366	---M-Z	200	added ('OK')	text/html	etag:%221e80064-8e0e-5cab33965c2a1-gzip%22	http://polygons.space/neptune/source/templates/admin1/pricing.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/pricing.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:54	38957/38957	---M-Z	200	added ('OK')	text/html	etag:%221e80062-982d-5cab3395f4e45-gzip%22	http://polygons.space/neptune/source/templates/admin1/invoice.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/invoice.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:55	53531/53531	---M-Z	200	added ('OK')	text/html	etag:%221e80086-d11b-5cab339e33bfe-gzip%22	http://polygons.space/neptune/source/templates/admin1/settings.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/settings.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:56	4084/4084	---M-Z	200	added ('OK')	text/html	etag:%221e80071-ff4-5cab33993c412-gzip%22	http://polygons.space/neptune/source/templates/admin1/sign-in.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/sign-in.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:57	4323/4323	---M-Z	200	added ('OK')	text/html	etag:%221e80072-10e3-5cab33997fe1d-gzip%22	http://polygons.space/neptune/source/templates/admin1/sign-up.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/sign-up.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:58	3816/3816	---M-Z	200	added ('OK')	text/html	etag:%221e8005a-ee8-5cab339415e25-gzip%22	http://polygons.space/neptune/source/templates/admin1/lock-screen.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/lock-screen.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:58:59	2975/2975	---M-Z	200	added ('OK')	text/html	etag:%221e80092-b9f-5cab33a0b328d-gzip%22	http://polygons.space/neptune/source/templates/admin1/error.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/error.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:00	51586/51586	---M-Z	200	added ('OK')	text/html	etag:%221e8007c-c982-5cab339bc85c1-gzip%22	http://polygons.space/neptune/source/templates/admin1/styles-typography.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/styles-typography.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:01	37447/37447	---M-Z	200	added ('OK')	text/html	etag:%221e80075-9247-5cab339a392fb-gzip%22	http://polygons.space/neptune/source/templates/admin1/styles-code.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/styles-code.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:02	38691/38691	---M-Z	200	added ('OK')	text/html	etag:%221e80093-9723-5cab33a10d010-gzip%22	http://polygons.space/neptune/source/templates/admin1/styles-icons.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/styles-icons.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:03	76861/76861	---M-Z	200	added ('OK')	text/html	etag:%221e80081-12c3d-5cab339cdcbab-gzip%22	http://polygons.space/neptune/source/templates/admin1/tables-basic.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/tables-basic.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:04	173109/173109	---M-Z	200	added ('OK')	text/html	etag:%221e80085-2a435-5cab339de32ec-gzip%22	http://polygons.space/neptune/source/templates/admin1/tables-datatable.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/tables-datatable.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:05	52626/52626	---M-Z	200	added ('OK')	text/html	etag:%221e8006b-cd92-5cab339800d27-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-alerts.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-alerts.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:06	48846/48846	---M-Z	200	added ('OK')	text/html	etag:%221e80061-bece-5cab3395b79cb-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-avatars.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-avatars.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:07	48359/48359	---M-Z	200	added ('OK')	text/html	etag:%221e8008b-bce7-5cab339f744f2-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-badge.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-badge.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:08	51143/51143	---M-Z	200	added ('OK')	text/html	etag:%221e80097-c7c7-5cab33a1a22cd-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-breadcrumbs.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-breadcrumbs.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:09	54503/54503	---M-Z	200	added ('OK')	text/html	etag:%221e8006e-d4e7-5cab3398be46e-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-buttons.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-buttons.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:10	48367/48367	---M-Z	200	added ('OK')	text/html	etag:%221e80073-bcef-5cab3399cb90f-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-button-groups.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-button-groups.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:11	39717/39717	---M-Z	200	added ('OK')	text/html	etag:%221e80079-9b25-5cab339b0e52a-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-collapse.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-collapse.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:12	66698/66698	---M-Z	200	added ('OK')	text/html	etag:%221e80082-1048a-5cab339d47a9e-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-dropdown.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-dropdown.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:13	38522/38522	---M-Z	200	added ('OK')	text/html	etag:%221e80055-967a-5cab3392faadb-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-images.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-images.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:14	52649/52649	---M-Z	200	added ('OK')	text/html	etag:%221e80076-cda9-5cab339a7a5f5-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-pagination.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-pagination.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:15	38833/38833	---M-Z	200	added ('OK')	text/html	etag:%221e8008f-97b1-5cab33a05c002-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-popovers.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-popovers.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:16	50280/50280	---M-Z	200	added ('OK')	text/html	etag:%221e80067-c468-5cab339717aa7-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-progress.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-progress.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:17	46595/46595	---M-Z	200	added ('OK')	text/html	etag:%221e8007f-b603-5cab339c5fba6-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-spinners.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-spinners.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:18	47113/47113	---M-Z	200	added ('OK')	text/html	etag:%221e80058-b809-5cab3393c418a-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-toast.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-toast.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:19	34013/34013	---M-Z	200	added ('OK')	text/html	etag:%221e80084-84dd-5cab339db44ea-gzip%22	http://polygons.space/neptune/source/templates/admin1/ui-tooltips.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/ui-tooltips.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:20	69851/69851	---M-Z	200	added ('OK')	text/html	etag:%221e8005f-110db-5cab3395357bf-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-accordions.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-accordions.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:21	37465/37465	---M-Z	200	added ('OK')	text/html	etag:%221e80059-9259-5cab3393ce59a-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-block-ui.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-block-ui.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:22	44542/44542	---M-Z	200	added ('OK')	text/html	etag:%221e80056-adfe-5cab33933e4e5-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-cards.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-cards.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:23	73849/73849	---M-Z	200	added ('OK')	text/html	etag:%221e80063-12079-5cab339632e77-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-carousel.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-carousel.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:24	39535/39535	---M-Z	200	added ('OK')	text/html	etag:%221e8005d-9a6f-5cab3394b3d82-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-countdown.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-countdown.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:25	33759/33759	---M-Z	200	added ('OK')	text/html	etag:%221e8006f-83df-5cab3398e8067-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-lightbox.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-lightbox.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:26	44496/44496	---M-Z	200	added ('OK')	text/html	etag:%221e8008c-add0-5cab339f9eca3-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-lists.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-lists.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:27	55526/55526	---M-Z	200	added ('OK')	text/html	etag:%221e80087-d8e6-5cab339e6b6a0-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-modals.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-modals.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:28	57157/57157	---M-Z	200	added ('OK')	text/html	etag:%221e80054-df45-5cab3392bc6c1-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-tabs.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-tabs.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:29	33438/33438	---M-Z	200	added ('OK')	text/html	etag:%221e80065-829e-5cab33969f8c3-gzip%22	http://polygons.space/neptune/source/templates/admin1/components-session-timeout.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/components-session-timeout.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:30	138046/138046	---M-Z	200	added ('OK')	text/html	etag:%221e80060-21b3e-5cab3395831f1-gzip%22	http://polygons.space/neptune/source/templates/admin1/widgets.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/widgets.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:31	62934/62934	---M-Z	200	added ('OK')	text/html	etag:%221e8006d-f5d6-5cab33987cd8c-gzip%22	http://polygons.space/neptune/source/templates/admin1/forms-basic.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/forms-basic.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:32	47724/47724	---M-Z	200	added ('OK')	text/html	etag:%221e80089-ba6c-5cab339ef2e9d-gzip%22	http://polygons.space/neptune/source/templates/admin1/forms-input-groups.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/forms-input-groups.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:33	43283/43283	---M-Z	200	added ('OK')	text/html	etag:%221e80088-a913-5cab339eb65db-gzip%22	http://polygons.space/neptune/source/templates/admin1/forms-input-masks.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/forms-input-masks.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:34	55495/55495	---M-Z	200	added ('OK')	text/html	etag:%221e80068-d8c7-5cab339740ed1-gzip%22	http://polygons.space/neptune/source/templates/admin1/forms-layouts.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/forms-layouts.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:35	50154/50154	---M-Z	200	added ('OK')	text/html	etag:%221e8007e-c3ea-5cab339c45d95-gzip%22	http://polygons.space/neptune/source/templates/admin1/forms-validation.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/forms-validation.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:36	31946/31946	---M-Z	200	added ('OK')	text/html	etag:%221e80070-7cca-5cab33992cdfa-gzip%22	http://polygons.space/neptune/source/templates/admin1/forms-file-upload.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/forms-file-upload.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:37	31348/31348	---M-Z	200	added ('OK')	text/html	etag:%221e8008a-7a74-5cab339f20cff-gzip%22	http://polygons.space/neptune/source/templates/admin1/forms-text-editor.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/forms-text-editor.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:38	36447/36447	---M-Z	200	added ('OK')	text/html	etag:%221e8007a-8e5f-5cab339b4dccd-gzip%22	http://polygons.space/neptune/source/templates/admin1/forms-datepickers.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/forms-datepickers.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:39	80270/80270	---M-Z	200	added ('OK')	text/html	etag:%221e80099-1398e-5cab33a226802-gzip%22	http://polygons.space/neptune/source/templates/admin1/forms-select2.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/forms-select2.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:40	35196/35196	---M-Z	200	added ('OK')	text/html	etag:%221e80098-897c-5cab33a1deb8f-gzip%22	http://polygons.space/neptune/source/templates/admin1/charts-apex.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/charts-apex.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:41	33049/33049	---M-Z	200	added ('OK')	text/html	etag:%221e8005e-8119-5cab3394f2584-gzip%22	http://polygons.space/neptune/source/templates/admin1/charts-chartjs.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/charts-chartjs.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:42	38749/38749	---M-Z	200	added ('OK')	text/html	etag:%221e80074-975d-5cab3399f5cd9-gzip%22	http://polygons.space/neptune/source/templates/admin1/content-page-headings.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/content-page-headings.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:43	36546/36546	---M-Z	200	added ('OK')	text/html	etag:%221e80057-8ec2-5cab3393659ce-gzip%22	http://polygons.space/neptune/source/templates/admin1/content-section-headings.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/content-section-headings.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:44	45612/45612	---M-Z	200	added ('OK')	text/html	etag:%221e8006a-b22c-5cab3397c0db5-gzip%22	http://polygons.space/neptune/source/templates/admin1/content-left-menu.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/content-left-menu.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:45	45615/45615	---M-Z	200	added ('OK')	text/html	etag:%221e80080-b22f-5cab339cc932a-gzip%22	http://polygons.space/neptune/source/templates/admin1/content-right-menu.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/content-right-menu.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:46	44518/44518	---M-Z	200	added ('OK')	text/html	etag:%221e8006c-ade6-5cab33983be79-gzip%22	http://polygons.space/neptune/source/templates/admin1/content-boxed-content.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/content-boxed-content.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:47	30905/30905	---M-Z	200	added ('OK')	text/html	etag:%221e80094-78b9-5cab33a1279d9-gzip%22	http://polygons.space/neptune/source/templates/admin1/menu-off-canvas.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/menu-off-canvas.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:48	30811/30811	---M-Z	200	added ('OK')	text/html	etag:%221e80066-785b-5cab3396c5e0c-gzip%22	http://polygons.space/neptune/source/templates/admin1/menu-standard.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/menu-standard.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:49	30820/30820	---M-Z	200	added ('OK')	text/html	etag:%221e80095-7864-5cab33a179a5c-gzip%22	http://polygons.space/neptune/source/templates/admin1/menu-dark-sidebar.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/menu-dark-sidebar.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:50	30812/30812	---M-Z	200	added ('OK')	text/html	etag:%221e80078-785c-5cab339ae1e39-gzip%22	http://polygons.space/neptune/source/templates/admin1/menu-hover-menu.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/menu-hover-menu.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:51	30825/30825	---M-Z	200	added ('OK')	text/html	etag:%221e80077-7869-5cab339aa5577-gzip%22	http://polygons.space/neptune/source/templates/admin1/menu-colored-sidebar.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/menu-colored-sidebar.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:52	30812/30812	---M-Z	200	added ('OK')	text/html	etag:%221e8007b-785c-5cab339b770f6-gzip%22	http://polygons.space/neptune/source/templates/admin1/header-basic.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/header-basic.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:53	30513/30513	---M-Z	200	added ('OK')	text/html	etag:%221e80083-7731-5cab339d472ce-gzip%22	http://polygons.space/neptune/source/templates/admin1/header-full-width.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/header-full-width.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:54	30828/30828	---M-Z	200	added ('OK')	text/html	etag:%221e80053-786c-5cab339292eaf-gzip%22	http://polygons.space/neptune/source/templates/admin1/header-transparent.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/header-transparent.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:55	31749/31749	---M-Z	200	added ('OK')	text/html	etag:%221e80069-7c05-5cab33977f6d3-gzip%22	http://polygons.space/neptune/source/templates/admin1/header-large.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/header-large.html	(from http://polygons.space/neptune/source/templates/admin1/)
18:59:56	30795/30795	---M-Z	200	added ('OK')	text/html	etag:%221e8007d-784b-5cab339be3b42-gzip%22	http://polygons.space/neptune/source/templates/admin1/header-colorful.html	/Users/dp/websites/Neptune/polygons.space/neptune/source/templates/admin1/header-colorful.html	(from http://polygons.space/neptune/source/templates/admin1/)
